datelat_pcScaled Radstand dev
   2457440.5000     -4.0000      0.0275      0.0080
   2457440.5000     -3.0000      0.0274      0.0086
   2457440.5000     -2.0000      0.0269      0.0081
   2457440.5000     -1.0000      0.0271      0.0086
   2457440.5000      0.0000      0.0274      0.0085
   2457440.5000      1.0000      0.0288      0.0085
   2457440.5000      2.0000      0.0331      0.0113
   2457440.5000      3.0000      0.0424      0.0220
   2457440.5000      4.0000      0.0705      0.0544
   2457440.5000      5.0000      0.1336      0.1135
   2457440.5000      6.0000      0.2044      0.1553
   2457440.5000      7.0000      0.2541      0.1572
   2457441.5000     -7.0000      0.0673      0.0325
   2457441.5000     -6.0000      0.0367      0.0150
   2457441.5000     -5.0000      0.0278      0.0104
   2457441.5000     -4.0000      0.0260      0.0094
   2457441.5000     -3.0000      0.0256      0.0085
   2457441.5000     -2.0000      0.0253      0.0081
   2457441.5000     -1.0000      0.0251      0.0086
   2457441.5000      0.0000      0.0266      0.0100
   2457441.5000      1.0000      0.0294      0.0117
   2457441.5000      2.0000      0.0323      0.0132
   2457441.5000      3.0000      0.0383      0.0168
   2457441.5000      4.0000      0.0588      0.0346
   2457441.5000      5.0000      0.1215      0.0986
   2457441.5000      6.0000      0.2111      0.1762
   2457441.5000      7.0000      0.2797      0.1926
   2457449.5000     -7.0000      0.0812      0.0386
   2457449.5000     -6.0000      0.0445      0.0174
   2457449.5000     -5.0000      0.0338      0.0121
   2457449.5000     -4.0000      0.0321      0.0111
   2457449.5000     -3.0000      0.0325      0.0120
   2457449.5000     -2.0000      0.0322      0.0125
   2457449.5000     -1.0000      0.0330      0.0114
   2457449.5000      0.0000      0.0340      0.0127
   2457449.5000      1.0000      0.0379      0.0149
   2457449.5000      2.0000      0.0419      0.0177
   2457449.5000      3.0000      0.0526      0.0263
   2457449.5000      4.0000      0.0843      0.0526
   2457449.5000      5.0000      0.1747      0.1399
   2457449.5000      6.0000      0.2865      0.2067
   2457449.5000      7.0000      0.4065      0.2027
   2457458.5000     -7.0000      0.0433      0.0195
   2457458.5000     -6.0000      0.0278      0.0107
   2457458.5000     -5.0000      0.0241      0.0096
   2457458.5000     -4.0000      0.0240      0.0085
   2457458.5000     -3.0000      0.0239      0.0077
   2457458.5000     -2.0000      0.0237      0.0083
   2457458.5000     -1.0000      0.0240      0.0085
   2457458.5000      0.0000      0.0259      0.0096
   2457458.5000      1.0000      0.0295      0.0112
   2457458.5000      2.0000      0.0347      0.0148
   2457458.5000      3.0000      0.0454      0.0233
   2457458.5000      4.0000      0.0754      0.0483
   2457458.5000      5.0000      0.1502      0.1073
   2457458.5000      6.0000      0.2498      0.1498
   2457458.5000      7.0000      0.3235      0.1455
   2457459.5000     -7.0000      0.0645      0.0311
   2457459.5000     -6.0000      0.0365      0.0154
   2457459.5000     -5.0000      0.0297      0.0115
   2457459.5000     -4.0000      0.0286      0.0103
   2457459.5000     -3.0000      0.0275      0.0095
   2457459.5000     -2.0000      0.0275      0.0095
   2457459.5000     -1.0000      0.0276      0.0092
   2457459.5000      0.0000      0.0289      0.0102
   2457459.5000      1.0000      0.0308      0.0104
   2457459.5000      2.0000      0.0352      0.0135
   2457459.5000      3.0000      0.0416      0.0169
   2457459.5000      4.0000      0.0681      0.0403
   2457459.5000      5.0000      0.1447      0.1130
   2457459.5000      6.0000      0.2340      0.1634
   2457459.5000      7.0000      0.3015      0.1723
   2457471.5000     -7.0000      0.0549      0.0198
   2457471.5000     -6.0000      0.0348      0.0117
   2457471.5000     -5.0000      0.0286      0.0093
   2457471.5000     -4.0000      0.0281      0.0103
   2457471.5000     -3.0000      0.0283      0.0107
   2457471.5000     -2.0000      0.0290      0.0120
   2457471.5000     -1.0000      0.0308      0.0144
   2457471.5000      0.0000      0.0317      0.0146
   2457471.5000      1.0000      0.0336      0.0167
   2457471.5000      2.0000      0.0384      0.0209
   2457471.5000      3.0000      0.0519      0.0339
   2457471.5000      4.0000      0.0832      0.0671
   2457471.5000      5.0000      0.1525      0.1353
   2457471.5000      6.0000      0.2326      0.1846
   2457471.5000      7.0000      0.2975      0.1772
   2457482.5000     -7.0000      0.0661      0.0291
   2457482.5000     -6.0000      0.0373      0.0133
   2457482.5000     -5.0000      0.0296      0.0103
   2457482.5000     -4.0000      0.0274      0.0099
   2457482.5000     -3.0000      0.0264      0.0092
   2457482.5000     -2.0000      0.0253      0.0092
   2457482.5000     -1.0000      0.0258      0.0089
   2457482.5000      0.0000      0.0272      0.0102
   2457482.5000      1.0000      0.0296      0.0122
   2457482.5000      2.0000      0.0337      0.0154
   2457482.5000      3.0000      0.0419      0.0214
   2457482.5000      4.0000      0.0655      0.0457
   2457482.5000      5.0000      0.1271      0.1035
   2457482.5000      6.0000      0.2255      0.1795
   2457482.5000      7.0000      0.3057      0.1653
   2457490.5000     -7.0000      0.0695      0.0304
   2457490.5000     -6.0000      0.0392      0.0148
   2457490.5000     -5.0000      0.0286      0.0087
   2457490.5000     -4.0000      0.0264      0.0078
   2457490.5000     -3.0000      0.0255      0.0072
   2457490.5000     -2.0000      0.0256      0.0067
   2457490.5000     -1.0000      0.0264      0.0063
   2457490.5000      0.0000      0.0273      0.0074
   2457490.5000      1.0000      0.0295      0.0099
   2457490.5000      2.0000      0.0344      0.0144
   2457490.5000      3.0000      0.0393      0.0157
   2457490.5000      4.0000      0.0586      0.0336
   2457490.5000      5.0000      0.1168      0.0970
   2457490.5000      6.0000      0.1963      0.1524
   2457490.5000      7.0000      0.2564      0.1632
   2457491.5000     -7.0000      0.0563      0.0228
   2457491.5000     -6.0000      0.0367      0.0135
   2457491.5000     -5.0000      0.0288      0.0086
   2457491.5000     -4.0000      0.0265      0.0071
   2457491.5000     -3.0000      0.0263      0.0077
   2457491.5000     -2.0000      0.0263      0.0066
   2457491.5000     -1.0000      0.0260      0.0075
   2457491.5000      0.0000      0.0271      0.0081
   2457491.5000      1.0000      0.0291      0.0098
   2457491.5000      2.0000      0.0334      0.0112
   2457491.5000      3.0000      0.0406      0.0171
   2457491.5000      4.0000      0.0599      0.0329
   2457491.5000      5.0000      0.1102      0.0800
   2457491.5000      6.0000      0.1881      0.1235
   2457491.5000      7.0000      0.2702      0.1311
   2457504.5000     -7.0000      0.0640      0.0292
   2457504.5000     -6.0000      0.0399      0.0168
   2457504.5000     -5.0000      0.0286      0.0103
   2457504.5000     -4.0000      0.0249      0.0092
   2457504.5000     -3.0000      0.0250      0.0090
   2457504.5000     -2.0000      0.0248      0.0094
   2457504.5000     -1.0000      0.0254      0.0087
   2457504.5000      0.0000      0.0264      0.0089
   2457504.5000      1.0000      0.0300      0.0109
   2457504.5000      2.0000      0.0348      0.0135
   2457504.5000      3.0000      0.0456      0.0196
   2457504.5000      4.0000      0.0731      0.0390
   2457504.5000      5.0000      0.1391      0.0937
   2457504.5000      6.0000      0.2289      0.1438
   2457504.5000      7.0000      0.2943      0.1495
   2457509.5000     -7.0000      0.0737      0.0339
   2457509.5000     -6.0000      0.0479      0.0206
   2457509.5000     -5.0000      0.0365      0.0158
   2457509.5000     -4.0000      0.0325      0.0136
   2457509.5000     -3.0000      0.0313      0.0133
   2457509.5000     -2.0000      0.0307      0.0124
   2457509.5000     -1.0000      0.0316      0.0129
   2457509.5000      0.0000      0.0329      0.0133
   2457509.5000      1.0000      0.0358      0.0145
   2457509.5000      2.0000      0.0428      0.0217
   2457509.5000      3.0000      0.0545      0.0280
   2457509.5000      4.0000      0.0849      0.0491
   2457509.5000      5.0000      0.1694      0.1243
   2457509.5000      6.0000      0.3090      0.1958
   2457509.5000      7.0000      0.4304      0.2224
   2457510.5000     -7.0000      0.0674      0.0313
   2457510.5000     -6.0000      0.0458      0.0197
   2457510.5000     -5.0000      0.0348      0.0158
   2457510.5000     -4.0000      0.0291      0.0140
   2457510.5000     -3.0000      0.0280      0.0135
   2457510.5000     -2.0000      0.0272      0.0123
   2457510.5000     -1.0000      0.0275      0.0129
   2457510.5000      0.0000      0.0287      0.0130
   2457510.5000      1.0000      0.0323      0.0170
   2457510.5000      2.0000      0.0391      0.0262
   2457510.5000      3.0000      0.0544      0.0410
   2457510.5000      4.0000      0.0887      0.0806
   2457510.5000      5.0000      0.1499      0.1408
   2457510.5000      6.0000      0.2229      0.1798
   2457510.5000      7.0000      0.2954      0.1957
   2457519.5000     -7.0000      0.0682      0.0314
   2457519.5000     -6.0000      0.0484      0.0205
   2457519.5000     -5.0000      0.0365      0.0146
   2457519.5000     -4.0000      0.0313      0.0123
   2457519.5000     -3.0000      0.0292      0.0118
   2457519.5000     -2.0000      0.0284      0.0118
   2457519.5000     -1.0000      0.0287      0.0118
   2457519.5000      0.0000      0.0300      0.0118
   2457519.5000      1.0000      0.0322      0.0126
   2457519.5000      2.0000      0.0366      0.0149
   2457519.5000      3.0000      0.0490      0.0242
   2457519.5000      4.0000      0.0900      0.0641
   2457519.5000      5.0000      0.1809      0.1386
   2457519.5000      6.0000      0.2760      0.1712
   2457519.5000      7.0000      0.3391      0.1680
   2457520.5000     -7.0000      0.0368      0.0640
   2457520.5000     -6.0000      0.0336      0.0713
   2457520.5000     -5.0000      0.0325      0.0775
   2457520.5000     -4.0000      0.0328      0.0824
   2457520.5000     -3.0000      0.0334      0.0854
   2457520.5000     -2.0000      0.0344      0.0894
   2457520.5000     -1.0000      0.0356      0.0930
   2457520.5000      0.0000      0.0366      0.0940
   2457520.5000      1.0000      0.0375      0.0956
   2457520.5000      2.0000      0.0386      0.0959
   2457520.5000      3.0000      0.0410      0.0956
   2457520.5000      4.0000      0.0483      0.0936
   2457520.5000      5.0000      0.0619      0.0920
   2457520.5000      6.0000      0.0772      0.0867
   2457520.5000      7.0000      0.0924      0.0782
   2457532.5000     -7.0000      0.0691      0.0239
   2457532.5000     -6.0000      0.0479      0.0154
   2457532.5000     -5.0000      0.0375      0.0113
   2457532.5000     -4.0000      0.0327      0.0113
   2457532.5000     -3.0000      0.0320      0.0127
   2457532.5000     -2.0000      0.0319      0.0137
   2457532.5000     -1.0000      0.0333      0.0134
   2457532.5000      0.0000      0.0352      0.0150
   2457532.5000      1.0000      0.0413      0.0178
   2457532.5000      2.0000      0.0491      0.0245
   2457532.5000      3.0000      0.0676      0.0387
   2457532.5000      4.0000      0.1053      0.0675
   2457532.5000      5.0000      0.1811      0.1234
   2457532.5000      6.0000      0.2638      0.1607
   2457532.5000      7.0000      0.3492      0.1894
   2457533.5000     -7.0000      0.0560      0.0221
   2457533.5000     -6.0000      0.0390      0.0161
   2457533.5000     -5.0000      0.0296      0.0116
   2457533.5000     -4.0000      0.0263      0.0102
   2457533.5000     -3.0000      0.0254      0.0100
   2457533.5000     -2.0000      0.0257      0.0114
   2457533.5000     -1.0000      0.0265      0.0121
   2457533.5000      0.0000      0.0271      0.0117
   2457533.5000      1.0000      0.0286      0.0120
   2457533.5000      2.0000      0.0321      0.0132
   2457533.5000      3.0000      0.0386      0.0166
   2457533.5000      4.0000      0.0554      0.0277
   2457533.5000      5.0000      0.0912      0.0558
   2457533.5000      6.0000      0.1341      0.0825
   2457533.5000      7.0000      0.1811      0.0957
   2457543.5000     -7.0000      0.0710      0.0335
   2457543.5000     -6.0000      0.0467      0.0205
   2457543.5000     -5.0000      0.0347      0.0150
   2457543.5000     -4.0000      0.0313      0.0133
   2457543.5000     -3.0000      0.0301      0.0124
   2457543.5000     -2.0000      0.0288      0.0115
   2457543.5000     -1.0000      0.0287      0.0114
   2457543.5000      0.0000      0.0286      0.0110
